,SI_f1,Date_Map,HOST_BLAST_MOISTURE_f3,HOT_BLAST_TMP_NS_f3,NAT_GAS _INJECTION_f3,WINDRATE_f3,HIGH_PURITY_OXYGEN_f3,COAL_FLOW_f3,cokerate_f4,Cast_Avg_Mn_f2,Slag_Fe_f2,date_f1,CNUM,LNUM_f1,Selec_Top_Gas_CO_f3,Selec_Top_Gas_CO2_f3,Selec_Top_Gas_H2_f3,Selec_Top_Gas_N2_f3,NE_Uptake_f3,SE_Uptake_f3,NW_Uptake_f3,SW_Uptake_f3,Slag_SiO2_f2,Slag_CaO_f2,Slag_MgO_f2,SNORT_VALVE_POSITION_f3,TOP_PRESS_f3,HOT_BLAST_PRESSURE_f3,Taphole_f2,HOT_METAL_TEMP_f3
1007,1.8405999658,2021-11-05 04:30:00,10.242493824728571,2000.0604139214286,4.287565923864286,180.33164697785713,2.018550666407143,0.0,946.0,0.421999991,0.170000002,44505.0,3814.0,173.8,23.6456452355,19.137728571071428,1.2579044499357142,55.049631986,271.4933860071429,259.05219993500003,281.6731757035714,274.9178975392857,39.34000015,36.75,10.39000034,97.70588722364285,17.67759747142857,38.28134883214286,2.0,2686.9913570357144
1008,1.1467692381923078,2021-11-05 05:42:00,14.057439126057691,1999.6169082980769,149.0619615476346,180.71945335576922,1.9685528130384615,0.0,946.0,0.349999994,0.370000005,44505.0,3815.0,156.6153846153846,23.62994132307692,19.728318252596157,1.828122601798077,54.00144079846154,166.72282981153845,180.26627968653844,174.81587733365384,190.3082446201923,36.36000061,35.29999924,9.170000076,98.33429718,17.675875602788462,37.043100310673076,1.0,2698.2647986634615
1009,1.3417922194675325,2021-11-05 09:25:00,4.797993016935065,2100.0778096753247,6333.033934701299,185.8646405883117,2.401531206857143,0.0,946.0,0.460999995,0.620000005,44505.0,3817.0,143.7012987012987,21.56663016948052,18.90692485194805,3.1624959576753247,55.45415414311689,200.22777718961038,225.44232137662337,217.58021954285712,228.2841531220779,36.95999908,35.74000168,10.14999962,98.33429718,17.671562896883117,37.46693800168831,1.0,2683.9221481558443
1010,1.483014469442029,2021-11-05 11:30:00,4.8681632303188405,2068.8878021449277,4946.84030465942,185.6098185253623,2.399835522115942,0.0,946.0,0.470999986,0.180000007,44505.0,3818.0,156.7463768115942,22.18602235731884,19.106816749565215,2.822145459253623,55.02680074673913,222.5241009695652,232.65394084927536,222.57297022826086,241.37517479637683,38.52999878,39.11999893,10.84000015,98.33429718,18.163377293913044,38.451928080942025,2.0,2781.6970992753622
1011,0.9567347054081632,2021-11-05 13:30:00,4.946858689704081,2000.0292602653062,3673.827259918367,185.72409255,2.400093391214286,0.0,946.0,0.421999991,0.4199999870000001,44505.0,3819.0,174.07142857142858,22.377250211938776,19.2870124622449,2.175212731704082,55.111494740612244,217.98715060306122,223.6651062867347,212.29678762755103,222.07625728775508,38.63999939,37.29000092,10.10000038,98.33429718,18.35182783489796,37.73569101346939,1.0,2807.9013800306125
1012,0.9138999821,2021-11-05 15:15:00,4.99954463285,1999.4134881,3711.6074424166663,185.49573104833334,2.396893047433333,0.0,944.1666666666666,0.419,0.170000002,44505.0,3820.0,184.6,21.722215251,19.42668289,2.1905130117,55.541652564833335,232.25534137000002,227.91348924500002,219.00450212166666,228.1023036233333,39.22999954,37.72000122,10.61999989,98.33429718,18.36571146416667,37.812254642999996,2.0,2780.5709074999995
1013,1.0029102594615384,2021-11-05 15:50:00,5.0273221244871795,2000.1901587307693,3688.9840110384616,185.90011838333334,2.4025878195,0.0,941.0,0.455000013,0.189999998,44505.0,3821.0,145.46153846153845,21.900411974615388,19.75597385230769,2.2177559732051284,55.22092546282051,220.29626380641022,217.27196634871797,212.58268122692309,218.3110644192308,40.54000092,36.86000061,10.47000027,98.33429718,18.361804809102562,37.86099356346154,1.0,2758.489212923077
1014,0.8174032416129032,2021-11-05 17:20:00,5.025722229532258,1999.2936364516129,3691.4872189838707,185.574926583871,2.403292211064516,0.0,937.6129032258065,0.416000009,0.25999999,44505.0,3822.0,152.03225806451613,22.104917572580646,19.956664367096774,2.252959213483871,54.822510232741934,197.96274545967742,200.8920493032258,202.25453563709678,213.13959904516128,38.52000046,36.08000183,9.970000267,98.33429718,18.36484581419355,38.26393371387097,2.0,2782.136327032258
1015,0.6666721438032787,2021-11-05 18:18:00,5.023497271032787,1999.8601903442623,3687.850030885246,185.96206629836064,2.3968160513114753,0.0,936.0,0.358999997,0.200000003,44505.0,3823.0,150.5737704918033,22.461350049016396,20.094348263114757,2.2884925915901637,54.35877509803279,201.15937163606557,209.02451343114754,197.63214975573771,221.23024454590163,39.909999850000005,37.36999893,10.14000034,98.33429718,18.3568080552459,39.44489585655737,1.0,2753.194395967213
1016,0.5259916046218487,2021-11-05 20:31:00,5.020241234151261,1999.751881789916,5382.01126017647,185.44050145714286,2.4004720970168067,0.0,936.0,0.342999995,0.25999999,44505.0,3824.0,124.10084033613445,22.39539210932773,19.498171567983196,2.758357421352941,54.48088956159663,206.06450317563025,225.1960269529412,204.90945517563026,237.77071716806722,40.15000153,36.47999954,9.909999847,98.33429718,18.351769511680672,39.53344750815126,2.0,2730.002686
